,fileid,age,mlu,utterance
963,Hall/BlackWork/kig.xml,57,[5.67168458781362], about eleven o clock 
964,Hall/BlackWork/kig.xml,57,[5.67168458781362], eleven 
965,Hall/BlackWork/kig.xml,57,[5.67168458781362], no better make it every four hours twelve o clock 
966,Hall/BlackWork/kig.xml,57,[5.67168458781362], then the ne t one you give her after twelve will be four o clock 
967,Hall/BlackWork/kig.xml,57,[5.67168458781362], eleven 
968,Hall/BlackWork/kig.xml,57,[5.67168458781362], we have eleven boys here today 
969,Hall/BlackWork/kig.xml,57,[5.67168458781362], one two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty twenty one twenty two 
970,Hall/BlackWork/kig.xml,57,[5.67168458781362], i think about eleven o clock 
971,Hall/BlackWork/kig.xml,57,[5.67168458781362], and and miss boman said that goes off about eleven 
972,Hall/BlackWork/kig.xml,57,[5.67168458781362], eleven o clock last night 
973,Hall/BlackWork/kig.xml,57,[5.67168458781362], after she gets into eating then i ll leave an then i ll come back turn it off and then just before she goes to bed again then i ll you know i ll come back an i ll turn turn it on an stay for like fifteen minutes then i ll split 
974,Hall/BlackWork/kig.xml,57,[5.67168458781362], twelve a 
975,Hall/BlackWork/kig.xml,57,[5.67168458781362], well n because um in about fifteen minutes i have to leave to go home 
976,Hall/BlackWork/kig.xml,57,[5.67168458781362], for fifteen minutes or so 
977,Hall/BlackWork/kmf.xml,57,[5.909001956947162], so you would you prefer that i call at around five fifteen or so 
978,Hall/BlackWork/kmf.xml,57,[5.909001956947162], i ll be here five fifteen 
979,Hall/BlackWork/kmf.xml,57,[5.909001956947162], oo you got eleven wigs 
980,Hall/BlackWork/kmf.xml,57,[5.909001956947162], today s date february the sixth nineteen seventy five 
981,Hall/BlackWork/kmf.xml,57,[5.909001956947162], okay but i m still gonna go home in fifteen minutes 
982,Hall/BlackWork/lef.xml,57,[5.9056327724945135], eleven 
983,Hall/BlackWork/lef.xml,57,[5.9056327724945135], twelve 
984,Hall/BlackWork/lef.xml,57,[5.9056327724945135], thirteen fourteen 
985,Hall/BlackWork/lef.xml,57,[5.9056327724945135], fif fif fifteen 
986,Hall/BlackWork/lef.xml,57,[5.9056327724945135], sixteen 
987,Hall/BlackWork/lef.xml,57,[5.9056327724945135], seventeen eighteen 
988,Hall/BlackWork/lef.xml,57,[5.9056327724945135], nineteen 
989,Hall/BlackWork/lef.xml,57,[5.9056327724945135], eleven 
990,Hall/BlackWork/lef.xml,57,[5.9056327724945135], twelve 
991,Hall/BlackWork/lef.xml,57,[5.9056327724945135], thirteen 
992,Hall/BlackWork/lef.xml,57,[5.9056327724945135], fourteen 
993,Hall/BlackWork/lef.xml,57,[5.9056327724945135], fifteen 
994,Hall/BlackWork/lef.xml,57,[5.9056327724945135], sixteen 
995,Hall/BlackWork/lef.xml,57,[5.9056327724945135], seventeen 
996,Hall/BlackWork/lef.xml,57,[5.9056327724945135], eighteen 
997,Hall/BlackWork/lef.xml,57,[5.9056327724945135], nineteen 
998,Hall/BlackWork/lef.xml,57,[5.9056327724945135], missus sutton we have fifteen right 
999,Hall/BlackWork/lef.xml,57,[5.9056327724945135], that and moon glow have been my favorites ever since i was about twelve years old somethin like that 
1000,Hall/BlackWork/mis.xml,57,[6.003095975232198], say it in about fifteen minutes 
1001,Hall/BlackWork/mis.xml,57,[6.003095975232198], you gonna tes him at seven fifteen 
1002,Hall/BlackWork/mis.xml,57,[6.003095975232198], time is now seven fifteen 
1003,Hall/BlackWork/mis.xml,57,[6.003095975232198], it s fifteen minutes prior to michael s bed 
1004,Hall/BlackWork/pag.xml,57,[5.520948616600791], eleven 
1005,Hall/BlackWork/pag.xml,57,[5.520948616600791], eleven 
1006,Hall/BlackWork/pag.xml,57,[5.520948616600791], fifteen where do you live 
1007,Hall/BlackWork/pag.xml,57,[5.520948616600791], eighteen 
1008,Hall/BlackWork/pag.xml,57,[5.520948616600791], eighteen 
1009,Hall/BlackWork/pag.xml,57,[5.520948616600791], i fifteen minutes 
1010,Hall/BlackWork/pag.xml,57,[5.520948616600791], in fifteen minutes i m going home 
1011,Hall/BlackWork/rog.xml,57,[6.016994633273703], it s like sixteen degrees fahrenheit 
1012,Hall/BlackWork/rog.xml,57,[6.016994633273703], actually what i did i took the other one up to eleven an walked down a floor 
1013,Hall/BlackWork/rog.xml,57,[6.016994633273703], in fifteen minutes we re gonna be all through okay 
1014,Hall/BlackWork/rog.xml,57,[6.016994633273703], nineteen eighty 
1015,Hall/BlackWork/rog.xml,57,[6.016994633273703], nineteen eighty park avenue 
1016,Hall/BlackWork/rog.xml,57,[6.016994633273703], i live seventeen o four one thirty three street apartment five o 
1017,Hall/BlackWork/rog.xml,57,[6.016994633273703], nineteen 
1018,Hall/BlackWork/rog.xml,57,[6.016994633273703], nineteen eighteen     
1019,Hall/BlackWork/rog.xml,57,[6.016994633273703], but would you put it back on at five fifteen 
1020,Hall/BlackWork/rog.xml,57,[6.016994633273703], ah well let s let s pretend anyway because i would like to get home by about nine fifteen in order to receive a telephone call 
1021,Hall/BlackWork/rog.xml,57,[6.016994633273703], she gonna be a fifteen year old teenage aekuhhawlik alcoholic 
1022,Hall/BlackWork/rog.xml,57,[6.016994633273703], you have to be thirteen an up 
1023,Hall/BlackWork/rog.xml,57,[6.016994633273703], an you are thirteen an under 
1024,Hall/BlackWork/rog.xml,57,[6.016994633273703], okay here we continuation of the dinner um today s date is febebruary february ten nineteen seventy five 
1025,Hall/BlackWork/roj.xml,57,[6.632876712328767], seven eight nine ten eleven twelve 
1026,Hall/BlackWork/roj.xml,57,[6.632876712328767], there are twelve girls here today 
1027,Hall/BlackWork/roj.xml,57,[6.632876712328767], we have twelve boys here today 
1028,Hall/BlackWork/roj.xml,57,[6.632876712328767], three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty twenty one twenty two twenty three 
1029,Hall/BlackWork/roj.xml,57,[6.632876712328767], one two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen boys an girls present today 
1030,Hall/BlackWork/roj.xml,57,[6.632876712328767], the average age at which children leave home today is eighteen 
1031,Hall/BlackWork/roj.xml,57,[6.632876712328767], mine don t leave home at eighteen 
1032,Hall/BlackWork/roj.xml,57,[6.632876712328767], i m tryin to get rid of them at eighteen 
1033,Hall/BlackWork/roj.xml,57,[6.632876712328767], eighteen 
1034,Hall/BlackWork/roj.xml,57,[6.632876712328767], well they usually leave at eighteen but they don t 
1035,Hall/BlackWork/roj.xml,57,[6.632876712328767], i got home and it was the second half and for almost the third quarter like they had a nineteen point lead and um the pacers came on and i think doctor j sat out quite a bit of the third quarter but when he came back in the fourth quarter and he went tuh to work and that was it 
1036,Hall/BlackWork/roj.xml,57,[6.632876712328767], nineteen thousand 
1037,Hall/BlackWork/roj.xml,57,[6.632876712328767], nineteen nineteen hundred 
1038,Hall/BlackWork/roj.xml,57,[6.632876712328767], because look here s eleven 
1039,Hall/BlackWork/roj.xml,57,[6.632876712328767], nine to eleven i think 
1040,Hall/BlackWork/trc.xml,57,[5.373134328358209], and today s date is april third nineteen seventy five 
1041,Hall/BlackWork/trc.xml,57,[5.373134328358209], and maybe until ten thirty eleven leave the shirt on an then we ll take the shirt off then you can put this back on 
1042,Hall/BlackWork/trc.xml,57,[5.373134328358209], just for fifteen minutes 
1043,Hall/BlackWork/trc.xml,57,[5.373134328358209], you     another fifteen minutes or so 
1044,Hall/BlackWork/trc.xml,57,[5.373134328358209], that in fifteen minutes before they eat you want them 
1045,Hall/BlackWork/trc.xml,57,[5.373134328358209], that s eleven 
1046,Hall/BlackWork/trc.xml,57,[5.373134328358209], right right ya you know how tah to make thirten thirteen 
1047,Hall/BlackWork/trc.xml,57,[5.373134328358209], he s eleven 
1048,Hall/WhitePro/gas.xml,57,[5.585278986941037], that you have to keep on going away and coming back too for fifteen minutes here and fifteen minutes     
1049,Hall/WhitePro/gas.xml,57,[5.585278986941037], no this this this is this is the this fifteen little monsters can t come in here 
1050,Hall/WhitePro/gas.xml,57,[5.585278986941037], no no no no they said on the radio awuhm fifteen menin monsters 
1051,Hall/WhitePro/gas.xml,57,[5.585278986941037], she did it sixteen times 
1052,Hall/WhitePro/gas.xml,57,[5.585278986941037], one two three four five six seven eight nine ten eleven twelve thirteen fourteen fifteen sixteen seventeen eighteen nineteen twenty 
1053,Hall/WhitePro/gas.xml,57,[5.585278986941037], eighteen nineteen twenty 
1054,Hall/WhitePro/gas.xml,57,[5.585278986941037], one two three four five six seven eight nine ten eleven twelve thirteen fourteen 
1055,Hall/WhitePro/gas.xml,57,[5.585278986941037], eleven eleven eleven 
1056,Hall/WhitePro/gas.xml,57,[5.585278986941037], eleven 
1057,Hall/WhitePro/gas.xml,57,[5.585278986941037], now one two three four five six seven eight nine ten eleven     you re doing it more than ten 
1058,Hall/WhitePro/gas.xml,57,[5.585278986941037], and i ll give you fifty or fifteen 
1059,Hall/WhitePro/gas.xml,57,[5.585278986941037], well that was fifteen minutes there 
1060,Hall/WhitePro/gas.xml,57,[5.585278986941037], for fifteen channel cuts out huh huh 
1061,Hall/WhitePro/gas.xml,57,[5.585278986941037], you have just fifteen minutes 
1062,Hall/WhitePro/job.xml,57,[7.728278041074249], one nine seven five nineteen seventy five     
1063,Hall/WhitePro/job.xml,57,[7.728278041074249], i think     automatic trains at sixteen 
1064,Hall/WhitePro/job.xml,57,[7.728278041074249], so we re batting zero on that eh 
1065,Hall/WhitePro/job.xml,57,[7.728278041074249], okay is that fifteen 
1066,Hall/WhitePro/job.xml,57,[7.728278041074249], it s only twelve years 
1067,Hall/WhitePro/jub.xml,57,[7.3000723065798985], nine ten eleven 
1068,Hall/WhitePro/jub.xml,57,[7.3000723065798985], twelve thirteen fourteen fifteen sixteen seventeen eighteen nineteen thirty ready or not here i come 
1069,Hall/WhitePro/jub.xml,57,[7.3000723065798985], i have thirteen again 
1070,Hall/WhitePro/maa.xml,57,[5.452691218130312], well you ll need sixteen cents 
1071,Hall/WhitePro/maa.xml,57,[5.452691218130312], because sixteen and nine makes 
1072,Hall/WhitePro/maa.xml,57,[5.452691218130312], okay now in fifteen minutes you re going to have dinner 
1073,Hall/WhitePro/maa.xml,57,[5.452691218130312], at the table by the time the red hand gets to the twelve 
1074,Hall/WhitePro/rob.xml,57,[6.909367088607595], that s at twelve 
1075,Hall/WhitePro/rob.xml,57,[6.909367088607595], oh at twelve okay 
1076,Hall/WhitePro/rob.xml,57,[6.909367088607595], quarter to twelve 
1077,Hall/WhitePro/rob.xml,57,[6.909367088607595], must have had sixteen 
1078,Hall/WhitePro/rob.xml,57,[6.909367088607595], oh oh it s on channel thirteen 
1079,Hall/WhitePro/rob.xml,57,[6.909367088607595], no there s no eighteen 
1080,Hall/WhitePro/rob.xml,57,[6.909367088607595], i don t believe there s an eighteen 
1081,Hall/WhitePro/rob.xml,57,[6.909367088607595], no there s no eighteen 
1082,Hall/WhitePro/rob.xml,57,[6.909367088607595], no it s fourteen 
1083,Hall/WhitePro/rob.xml,57,[6.909367088607595], that s it on fourteen 
1084,Hall/WhitePro/rob.xml,57,[6.909367088607595], and when you re eight brian s just gonna be twelve 
1085,Hall/WhitePro/rob.xml,57,[6.909367088607595], he will be sixteen 
1086,Hall/WhitePro/rob.xml,57,[6.909367088607595], i doubt if it was sixteen steps because i wouldn t jump from sixteen steps 
1087,Hall/WhitePro/rob.xml,57,[6.909367088607595], sixteen steps are the distance from up on 
1088,Hall/WhitePro/rob.xml,57,[6.909367088607595], that s how much sixteen steps are 
1089,Hall/WhitePro/rob.xml,57,[6.909367088607595], sixteen is a big number 
1090,Hall/WhitePro/rob.xml,57,[6.909367088607595], yes sixteen is larger than you are 
1091,Hall/WhitePro/rob.xml,57,[6.909367088607595], six sixteen will still be bigger than you 
1092,Hall/WhitePro/rob.xml,57,[6.909367088607595], that s right the number eighteen in her elevator because it s much too high for you 
1093,Hall/WhitePro/rob.xml,57,[6.909367088607595], oh sixteen drills 
1094,Hall/WhitePro/rob.xml,57,[6.909367088607595], oh about eleven 
1095,Hall/WhitePro/toh.xml,57,[5.2798861480075905], oh well yeah ten or fifteen 
1096,Hall/WhitePro/toh.xml,57,[5.2798861480075905], they got twelve e changes knocked out 
1097,Hall/WhitePro/toh.xml,57,[5.2798861480075905], come back about eight fifteen okay i m gonna going to get there in a little earlier tonight because ah they seem a little sleepy 
1098,Hall/WhitePro/toh.xml,57,[5.2798861480075905], fifteen minutes honey 
1099,Hall/WhitePro/toh.xml,57,[5.2798861480075905], march fourteen 
1100,Hall/WhitePro/toh.xml,57,[5.2798861480075905], march fourteen i said 
1101,Hall/WhitePro/tos.xml,57,[6.313997477931904], he gets home about between between six fifteen and six thirty 
1102,Hall/WhitePro/tos.xml,57,[6.313997477931904], wish he was fifteen 
1103,Hall/WhitePro/tos.xml,57,[6.313997477931904], and here s twelve o clock and then you go right what s after this 
1104,Hall/WhitePro/tos.xml,57,[6.313997477931904], one o clock here s two three four five six seven eight nine ten eleven 
1105,Hall/WhitePro/tos.xml,57,[6.313997477931904], four five six seven eight nine ten eleven 
1106,Hall/WhitePro/tos.xml,57,[6.313997477931904], so if you look at so if i count it goes look one two three four five six seven eight nine ten eleven twelve 
1107,Hall/WhitePro/tos.xml,57,[6.313997477931904], no u i i recorded him in uh fifteen minute segments 
1108,Hall/WhitePro/tos.xml,57,[6.313997477931904], oh you can t stay up too much you only can stay up a fifteen minutes okay 
1109,Hall/WhitePro/tos.xml,57,[6.313997477931904], hands at the twelve 
1110,Hall/WhitePro/tos.xml,57,[6.313997477931904], eleven o clock eleven o clock 
1111,Hall/WhitePro/tos.xml,57,[6.313997477931904], eleven o clock eleven o clock what do we wear 
1112,Hall/WhitePro/zoe.xml,57,[6.3809897879025925], mark hasn t figured out that he s not five and a half and you haven t figured out that you re not eleven 
1113,Hall/WhitePro/zoe.xml,57,[6.3809897879025925], four five six seven eight nine ten eleven twelve 
1114,Hall/WhitePro/zoe.xml,57,[6.3809897879025925], zoe you re gonna eat in a fifteen minutes 
1115,Hall/WhitePro/zoe.xml,57,[6.3809897879025925], two thousand six and it s in the e building four hundred fifteen 
1116,Hall/WhitePro/zoe.xml,57,[6.3809897879025925], yep in fifteen minutes 
1117,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], he ll be eleven 
1118,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], tomorrow he s eleven when he s eleven he ll be ten 
1119,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], twelve six 
1120,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], hey you ve got sixteen 
1121,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], sixteen to six 
1122,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], fourteen 
1123,Hall/WhiteWork/boo.xml,57,[5.4652155356380705],     fifteen sixteen     
1124,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], eighteen sixteen 
1125,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], eighteen sixteen 
1126,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], eighteen point lead 
1127,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], sixteen 
1128,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], eleven that s eleven 
1129,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], twelve six 
1130,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], fourteen six you re losing 
1131,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], fourteen six you re losing 
1132,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], two three four five six seven eight nine ten eleven twelve thirteen 
1133,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], two three four five six seven eight nine ten eleven twelve thirteen 
1134,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], fourteen fifteen sixteen 
1135,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], fourteen fifteen sixteen 
1136,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], sixteen 
1137,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], lisa had sixteen 
1138,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], i have sixteen 
1139,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], sixteen a lot 
1140,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], i have sixteen 
1141,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], i m the sixteen dollar man 
1142,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], i m eleven 
1143,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], you re eleven and i m ten 
1144,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], no if she s five i m ten but if she s six i m eleven 
1145,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], i m six so you re eleven 
1146,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], my brudder brother is about seventeen haha haha 
1147,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], seventeen 
1148,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], they were twins and they were born fifteen minutes a piece so victor was born first 
1149,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], three two thirteen 
1150,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], two thirteen 
1151,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], three two thirteen 
1152,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], eleven o clock 
1153,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], two three four five six seven nine ten eleven twelve 
1154,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], i weigh a hundred and fifteen 
1155,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], i weigh a hundred and fifteen 
1156,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], and i weigh a hundred and fifteen 
1157,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], five six seven eight nine ten eleven twelve 
1158,Hall/WhiteWork/boo.xml,57,[5.4652155356380705], thirteen     i can use these 
1159,Hall/WhiteWork/dal.xml,57,[5.130696474634566], she got about thirteen of them 
1160,Hall/WhiteWork/dal.xml,57,[5.130696474634566], she has thirteen of those alligators 
1161,Hall/WhiteWork/dal.xml,57,[5.130696474634566], fifteen for the aces right 
1162,Hall/WhiteWork/dal.xml,57,[5.130696474634566], why     nineteen seventy four know who s it 
1163,Hall/WhiteWork/kag.xml,57,[5.027917364600782], seventeen fanny 
1164,Hall/WhiteWork/kag.xml,57,[5.027917364600782], seventeen 
1165,Hall/WhiteWork/kag.xml,57,[5.027917364600782], seventeen all together 
1166,Hall/WhiteWork/kao.xml,57,[6.203125], i guess it s twelve o clock 
1167,Hall/WhiteWork/kao.xml,57,[6.203125], why don t you turn channel thirteen 
1168,Hall/WhiteWork/kao.xml,57,[6.203125], no but but y when you watch channel thirteen all the children s programs on channel thirteen you can learn things from 
1169,Hall/WhiteWork/kao.xml,57,[6.203125], thirteen 
1170,Hall/WhiteWork/kao.xml,57,[6.203125], okay i ll see you uh about eight fifteen then 
1171,Hall/WhiteWork/kao.xml,57,[6.203125], turn channel nine or channel eleven or something 
1172,Hall/WhiteWork/kao.xml,57,[6.203125], nine or eleven 
1173,Hall/WhiteWork/kao.xml,57,[6.203125], then turn on eleven 
1174,Hall/WhiteWork/kao.xml,57,[6.203125], eleven 
1175,Hall/WhiteWork/mig.xml,57,[5.823569482288828], put the nine and then the zero 
1176,Hall/WhiteWork/mig.xml,57,[5.823569482288828], no no the zero goes after 
1177,Hall/WhiteWork/mig.xml,57,[5.823569482288828], is one more than zero 
1178,Hall/WhiteWork/mig.xml,57,[5.823569482288828], okay one is more than zero so it means what 
1179,Hall/WhiteWork/mig.xml,57,[5.823569482288828], ah it s a cartoon of the nineteen sixties 
1180,Hall/WhiteWork/mig.xml,57,[5.823569482288828], ten eleven twelve thirteen fourteen sixteen ten eleven twelve thirteen fourteen sixteen seventeen eighteen nineteen twenty 
1181,Hall/WhiteWork/sat.xml,54,[6.339222614840989], i ll see you i ll be back in about fifteen minutes 
1182,Hall/WhiteWork/sat.xml,54,[6.339222614840989], this is this is a big track this is a train seventeen     that s my train hey brodie 
1183,Hall/WhiteWork/sat.xml,54,[6.339222614840989], you have to be eighteen years old to drink wine 
1184,Hall/WhiteWork/sat.xml,54,[6.339222614840989], five six or twelve 
1185,Hall/WhiteWork/sat.xml,54,[6.339222614840989], i wonder who gave you twelve hundred dollars 
1186,Hall/WhiteWork/sat.xml,54,[6.339222614840989], i would be really happy if i won twelve hundred dollars 
1187,Hall/WhiteWork/stl.xml,57,[7.02322738386308], i have thirteen of these i have thirteen i have thirteen 
1188,Hall/WhiteWork/stl.xml,57,[7.02322738386308], i m gonna have fourteen too 
1189,Hall/WhiteWork/stl.xml,57,[7.02322738386308], eleven 
1190,Hall/WhiteWork/stl.xml,57,[7.02322738386308], ten after eleven 
1191,Hall/WhiteWork/stl.xml,57,[7.02322738386308], ten after eleven i was on the ah 
1192,Hall/WhiteWork/stl.xml,57,[7.02322738386308], ten after eleven i was in the area 
1193,Hall/WhiteWork/stl.xml,57,[7.02322738386308], ten after eleven 
1194,Hall/WhiteWork/stl.xml,57,[7.02322738386308], ten after eleven 
1195,Hall/WhiteWork/stl.xml,57,[7.02322738386308], you must have used eighteen napkins already 
1196,Hall/WhiteWork/stl.xml,57,[7.02322738386308], i had six sixteen places i went to 
1197,Hall/WhiteWork/sut.xml,57,[6.240773286467487], it s uh about nine sixteen 
1198,Hall/WhiteWork/sut.xml,57,[6.240773286467487], nine fifteen 
1199,Hall/WhiteWork/sut.xml,57,[6.240773286467487], i ve gotta keep this going fifteen minutes 
1200,Hall/WhiteWork/sut.xml,57,[6.240773286467487], well about fifteen minutes 
1201,Hall/WhiteWork/sut.xml,57,[6.240773286467487], you do fifteen fifteen minutes at a time 
1202,Hall/WhiteWork/sut.xml,57,[6.240773286467487], fifteen minutes in the morning fifteen minutes before he goes to bed or what 
1203,Hall/WhiteWork/sut.xml,57,[6.240773286467487], well for fifteen more minutes for this thing here just stay around here 
1204,Hall/WhiteWork/sut.xml,57,[6.240773286467487], not till fifteen minutes 
1205,Hall/WhiteWork/sut.xml,57,[6.240773286467487], channel thirteen that thing i missed it 
1206,Hall/WhiteWork/sut.xml,57,[6.240773286467487], can t afford nineteen cents 
1207,Hall/WhiteWork/sut.xml,57,[6.240773286467487], un uh i got fifteen minutes 
1208,Hall/WhiteWork/sut.xml,57,[6.240773286467487],     fourteen time to go outside everyone s going to be waitin you know 
1209,Hall/WhiteWork/sut.xml,57,[6.240773286467487], for nineteen 
1210,Hall/WhiteWork/sut.xml,57,[6.240773286467487], age range nineteen to twenty five 
1211,Hall/WhiteWork/sut.xml,57,[6.240773286467487], okay eight grade nineteen twenty five 
1212,Higginson/April/april03.xml,25,[2.664688427299703], one two three four five six seven eight nine ten eleven twelve thirteen 
1213,Higginson/April/april03.xml,25,[2.664688427299703], thirteen smurfs right here 
1214,Kuczaj/abe019.xml,31,[6.380597014925373], we ll go at eleven o clock okay 
1215,Kuczaj/abe031.xml,33,[8.25531914893617], one hour and fifteen minutes do you think that you can wait that long 
1216,Kuczaj/abe041.xml,34,[7.663265306122449], nothing good on until eleven o clock 
1217,Kuczaj/abe043.xml,34,[7.078947368421052], from about twelve forty five to two o clock 
1218,Kuczaj/abe043.xml,34,[7.078947368421052], you want us to bring that one or the sixteen cup 
1219,Kuczaj/abe047.xml,34,[4.726744186046512], he was like eleven years old at the time 
1220,Kuczaj/abe051.xml,35,[5.892655367231638], no twelve o clock is time to eat lunch 
1221,Kuczaj/abe051.xml,35,[5.892655367231638], at twelve o clock we eat lunch 
1222,Kuczaj/abe051.xml,35,[5.892655367231638], it s past twelve 
1223,Kuczaj/abe055.xml,35,[6.769230769230769], but at eleven thirty we re going up to the co op 
1224,Kuczaj/abe057.xml,36,[6.378571428571429], i think that fourteen days is more like it 
1225,Kuczaj/abe057.xml,36,[6.378571428571429], shit i was born in nineteen fifty 
1226,Kuczaj/abe071.xml,38,[9.947368421052632], if you have two of them ne t to each other it could be the number eleven 
1227,Kuczaj/abe073.xml,38,[7.853448275862069], you re closer to seventeen than you are thirty five 
1228,Kuczaj/abe088.xml,40,[8.835714285714285], big pointed feet with seventeen toes 
1229,Kuczaj/abe102.xml,42,[6.391608391608392], is it three hundred seventeen giraffes 
1230,Kuczaj/abe127.xml,45,[7.647058823529412], seventeen people if i recall correctly 
1231,Kuczaj/abe138.xml,46,[7.645161290322581], it s eleven now 
1232,Kuczaj/abe171.xml,51,[7.095238095238095], it s fifteen minutes after two 
1233,Kuczaj/abe206.xml,59,[8.686746987951807], uhhuh see that number fifteen abe 
1234,Kuczaj/abe206.xml,59,[8.686746987951807], seventeen 
1235,MacWhinney/20a1.xml,31,[3.821256038647343], eleven 
1236,MacWhinney/20a1.xml,31,[3.821256038647343], okay and twelve 
1237,MacWhinney/20a1.xml,31,[3.821256038647343], and thirteen 
1238,MacWhinney/20a1.xml,31,[3.821256038647343], daddy got you on eleven 
1239,MacWhinney/20a1.xml,31,[3.821256038647343], that s number eleven then yeah 
1240,MacWhinney/20a1.xml,31,[3.821256038647343], are you a little eleven 
1241,MacWhinney/20a1.xml,31,[3.821256038647343], say eleven twelve 
1242,MacWhinney/20a2.xml,31,[4.553990610328638], it has one two three four five six seven eight nine ten eleven twelve 
1243,MacWhinney/26b2.xml,33,[6.6461538461538465], no until eleven 
1244,MacWhinney/27a1.xml,34,[5.438356164383562], nineteen eighty 
1245,MacWhinney/31a2.xml,35,[6.5], looks like it s fifteen degrees on that thermometer 
1246,MacWhinney/37b1.xml,40,[5.930379746835443], that s frederick douglas day a famous antislavery leader and orator who died in eighteen ninety five 
1247,MacWhinney/47a2.xml,48,[7.221311475409836], fourteen 
1248,MacWhinney/53b1.xml,54,[8.107142857142858], no that s a twelve 
1249,MacWhinney/53b1.xml,54,[8.107142857142858], okay we re ready for eighteen now oops a space 
1250,MacWhinney/53b1.xml,54,[8.107142857142858], you haven t finished eighteen 
1251,MacWhinney/56a2.xml,59,[8.21551724137931], is that twelve o clock midnight or is that twelve o clock noon 
1252,MacWhinney/58a2.xml,62,[8.205357142857142], the day i m going to start doing that march fifteen 
1253,MacWhinney/58b1.xml,62,[10.72972972972973], no there are seventeen i made a mistake 
1254,MacWhinney/61b1.xml,66,[11.893333333333333], thirteen o clock 
1255,MacWhinney/65a1.xml,69,[6.735632183908046], two zero two zero 
1256,MacWhinney/65a1.xml,69,[6.735632183908046], zero 
1257,MacWhinney/65a1.xml,69,[6.735632183908046], two zero five one 
1258,MacWhinney/70b.xml,73,[9.657894736842104], hi how you doing an eleven o clock appointment with doctor publiker 
1259,MacWhinney/71a2.xml,74,[9.975609756097562], ross had only gotten a thirteen on his     which wasn t good enough 
1260,MacWhinney/71a2.xml,74,[9.975609756097562], so father wouldn t give him a full present and he is trying to get a nineteen tonight in hopes that he will get the other half of his medium sized present or he is trying to get or argue for a he man doll or something like that 
1261,MacWhinney/72f.xml,52,[8.455696202531646], it s eleven twenty 
1262,MacWhinney/72f.xml,52,[8.455696202531646], uhuh it s eleven twenty 
1263,MacWhinney/72f.xml,52,[8.455696202531646], eleven twenty one 
1264,MacWhinney/76a1.xml,78,[7.2105263157894735], twelve 
1265,MacWhinney/76a1.xml,78,[7.2105263157894735], you think it was twelve 
1266,MacWhinney/76a1.xml,78,[7.2105263157894735], twelve too much for little kids 
1267,MacWhinney/76a1.xml,78,[7.2105263157894735], just press one button and it does all those numbers that you punch you know eight zero zero five six three two nine four eight 
1268,MacWhinney/76b1.xml,78,[8.909090909090908], zero 
1269,MacWhinney/76b1.xml,78,[8.909090909090908], zero 
1270,MacWhinney/79a1.xml,80,[8.5], twelve o clock twelve o clock 
1271,MacWhinney/80b2.xml,81,[5.188888888888889], he should be about fifteen maybe 
